animalID,sex,LMT_Date,LMT_Time,easting,northing,herdID,lat,long
S367,F,2015-05-25,0:00:00,293166,4176207,Ca,37.709783,-119.346428
S370,F,2015-05-25,0:00:00,291477,4177255,Ca,37.718839,-119.365874
S372,F,2015-05-25,0:00:32,291465.6,4177238,Ca,37.718683,-119.365999
S373,F,2015-05-25,0:00:32,292296.7,4176556,Ca,37.71273,-119.356382
S295,M,2015-05-25,0:00:33,291353.7,4177500,Ca,37.721017,-119.367342
S371,F,2015-05-25,0:00:51,293444.9,4176022,Ca,37.70818,-119.343214
S375,F,2015-05-25,0:01:02,292784.4,4176432,Ca,37.711723,-119.350818
S367,F,2015-05-25,4:00:00,293170,4176207,Ca,37.709784,-119.346383
S344,F,2015-05-25,8:00:00,292795,4176462,Ca,37.711996,-119.350706
S349,M,2015-05-25,8:00:00,291396,4177594,Ca,37.721873,-119.36689
S365,F,2015-05-25,8:00:00,292306,4176571,Ca,37.712867,-119.35628
S366,F,2015-05-25,8:00:00,292794,4176451,Ca,37.711897,-119.350714
S367,F,2015-05-25,8:00:00,292796,4176451,Ca,37.711897,-119.350692
S370,F,2015-05-25,8:00:00,291380,4177308,Ca,37.719294,-119.366989
S367,F,2015-05-25,12:00:00,292794,4176452,Ca,37.711906,-119.350715
S295,M,2015-05-25,12:00:32,291398.5,4177655,Ca,37.722423,-119.366879
S372,F,2015-05-25,12:00:32,291436.2,4177303,Ca,37.719261,-119.366351
S371,F,2015-05-25,12:00:35,293430.1,4176058,Ca,37.708501,-119.343392
S373,F,2015-05-25,12:01:03,292353.3,4176633,Ca,37.713436,-119.355762
S344,F,2015-05-25,16:00:00,292835,4176656,Ca,37.713752,-119.350308
S349,M,2015-05-25,16:00:00,291472,4177716,Ca,37.722989,-119.366063
S365,F,2015-05-25,16:00:00,292296,4176546,Ca,37.71264,-119.356387
S366,F,2015-05-25,16:00:00,292840,4176656,Ca,37.713753,-119.350251
S367,F,2015-05-25,16:00:00,292848,4176652,Ca,37.713719,-119.350159
S370,F,2015-05-25,16:00:00,291359,4177141,Ca,37.717785,-119.367179
S367,F,2015-05-25,20:00:00,292802,4176609,Ca,37.713321,-119.350669
S344,F,2015-05-26,0:00:00,292733,4176618,Ca,37.713387,-119.351453
S349,M,2015-05-26,0:00:00,291614,4177512,Ca,37.721184,-119.364395
S365,F,2015-05-26,0:00:00,292276,4176469,Ca,37.711942,-119.356591
S366,F,2015-05-26,0:00:00,292733,4176614,Ca,37.713351,-119.351452
S367,F,2015-05-26,0:00:00,292716,4176599,Ca,37.713212,-119.351641
S370,F,2015-05-26,0:00:00,291502,4177195,Ca,37.718304,-119.365573
S295,M,2015-05-26,0:00:32,291570.1,4177534,Ca,37.721372,-119.364899
S371,F,2015-05-26,0:00:33,293428.8,4176052,Ca,37.708447,-119.343405
S372,F,2015-05-26,0:00:57,291518.2,4177210,Ca,37.718443,-119.365394
S367,F,2015-05-26,4:00:00,292736,4176616,Ca,37.71337,-119.351419
S344,F,2015-05-26,8:00:00,292836,4176635,Ca,37.713563,-119.35029
S349,M,2015-05-26,8:00:00,291464,4177616,Ca,37.722087,-119.366125
S365,F,2015-05-26,8:00:00,292294,4176545,Ca,37.71263,-119.356409
S366,F,2015-05-26,8:00:00,292849,4176644,Ca,37.713647,-119.350146
S367,F,2015-05-26,8:00:00,292812,4176619,Ca,37.713414,-119.350558
S370,F,2015-05-26,8:00:00,291500,4177200,Ca,37.718348,-119.365598
S367,F,2015-05-26,12:00:00,293018,4176538,Ca,37.712731,-119.3482
S371,F,2015-05-26,12:00:32,293429.4,4176057,Ca,37.708492,-119.343399
S375,F,2015-05-26,12:00:51,293124,4176295,Ca,37.710566,-119.346929
S372,F,2015-05-26,12:01:02,291546.4,4177256,Ca,37.718863,-119.365087
S344,F,2015-05-26,16:00:00,293197,4176148,Ca,37.709259,-119.34606
S349,M,2015-05-26,16:00:00,291338,4177738,Ca,37.723157,-119.367588
S365,F,2015-05-26,16:00:00,292086,4176588,Ca,37.71297,-119.358779
S366,F,2015-05-26,16:00:00,293191,4176140,Ca,37.709186,-119.346125
S367,F,2015-05-26,16:00:00,293197,4176136,Ca,37.709151,-119.346056
S367,F,2015-05-26,20:00:00,293164,4176119,Ca,37.70899,-119.346426
S344,F,2015-05-27,0:00:00,293170,4176107,Ca,37.708884,-119.346354
S349,M,2015-05-27,0:00:00,291109,4177626,Ca,37.722096,-119.370153
S365,F,2015-05-27,0:00:00,292039,4176608,Ca,37.71314,-119.359318
S366,F,2015-05-27,0:00:00,293159,4176121,Ca,37.709007,-119.346483
S367,F,2015-05-27,0:00:00,293202,4176374,Ca,37.711295,-119.346067
S370,F,2015-05-27,0:00:00,291495,4177196,Ca,37.718311,-119.365653
S371,F,2015-05-27,0:00:32,293429.5,4176060,Ca,37.708519,-119.343399
S372,F,2015-05-27,0:00:32,291495,4177185,Ca,37.718212,-119.36565
S375,F,2015-05-27,0:00:32,293157.2,4176118,Ca,37.70898,-119.346503
S373,F,2015-05-27,0:00:33,292030.1,4176612,Ca,37.713174,-119.35942
S295,M,2015-05-27,0:00:38,291125.8,4177625,Ca,37.722091,-119.369962
S367,F,2015-05-27,4:00:00,293163,4176115,Ca,37.708954,-119.346436
S344,F,2015-05-27,8:00:00,293177,4176113,Ca,37.708939,-119.346276
S349,M,2015-05-27,8:00:00,291213,4177755,Ca,37.723281,-119.369011
S365,F,2015-05-27,8:00:00,292077,4176604,Ca,37.713112,-119.358886
S366,F,2015-05-27,8:00:00,293180,4176118,Ca,37.708985,-119.346244
S367,F,2015-05-27,8:00:00,293216,4176079,Ca,37.708642,-119.345825
S370,F,2015-05-27,8:00:00,291423,4176941,Ca,37.715998,-119.366396
S367,F,2015-05-27,12:00:00,293138,4176317,Ca,37.710768,-119.346777
S372,F,2015-05-27,12:00:32,291512.6,4176893,Ca,37.715587,-119.365367
S375,F,2015-05-27,12:00:32,293108.4,4176293,Ca,37.710545,-119.347105
S295,M,2015-05-27,12:00:33,291235.6,4177744,Ca,37.723187,-119.368751
S371,F,2015-05-27,12:00:33,293416.8,4176072,Ca,37.708624,-119.343546
S373,F,2015-05-27,12:01:03,291905.6,4176655,Ca,37.713533,-119.360844
S344,F,2015-05-27,16:00:00,293177,4176200,Ca,37.709723,-119.346301
S365,F,2015-05-27,16:00:00,291922,4176638,Ca,37.713383,-119.360653
S366,F,2015-05-27,16:00:00,293188,4176200,Ca,37.709725,-119.346177
S367,F,2015-05-27,16:00:00,293184,4176202,Ca,37.709742,-119.346222
S370,F,2015-05-27,16:00:00,291491,4176899,Ca,37.715636,-119.365613
S367,F,2015-05-27,20:00:00,293182,4176121,Ca,37.709013,-119.346222
S344,F,2015-05-28,0:00:00,293169,4176109,Ca,37.708902,-119.346366
S349,M,2015-05-28,0:00:00,291297,4177476,Ca,37.720788,-119.367978
S365,F,2015-05-28,0:00:00,291969,4176596,Ca,37.713016,-119.360108
S366,F,2015-05-28,0:00:00,293165,4176113,Ca,37.708937,-119.346413
S367,F,2015-05-28,0:00:00,293170,4176117,Ca,37.708974,-119.346357
S370,F,2015-05-28,0:00:00,291350,4177156,Ca,37.717918,-119.367285
S295,M,2015-05-28,0:00:32,291297.8,4177483,Ca,37.720851,-119.367971
S371,F,2015-05-28,0:00:32,293474.2,4175981,Ca,37.707818,-119.34287
S373,F,2015-05-28,0:00:32,291967.5,4176595,Ca,37.713006,-119.360125
S375,F,2015-05-28,0:00:32,293164,4176118,Ca,37.708981,-119.346425
S367,F,2015-05-28,4:00:00,293173,4176052,Ca,37.708389,-119.346305
S344,F,2015-05-28,8:00:00,293140,4176282,Ca,37.710453,-119.346744
S349,M,2015-05-28,8:00:00,291365,4177829,Ca,37.723982,-119.367308
S365,F,2015-05-28,8:00:00,291950,4176673,Ca,37.713705,-119.360345
S366,F,2015-05-28,8:00:00,293141,4176268,Ca,37.710327,-119.346729
S367,F,2015-05-28,8:00:00,293148,4176279,Ca,37.710428,-119.346652
S370,F,2015-05-28,8:00:00,291344,4177167,Ca,37.718016,-119.367357
S367,F,2015-05-28,12:00:00,293045,4176901,Ca,37.716006,-119.347997
S371,F,2015-05-28,12:00:32,293421,4176067,Ca,37.70858,-119.343498
S375,F,2015-05-28,12:00:32,293067.8,4176885,Ca,37.715867,-119.347734
S373,F,2015-05-28,12:00:57,291823.9,4176805,Ca,37.714865,-119.361812
S295,M,2015-05-28,12:01:03,291345.8,4177766,Ca,37.723411,-119.367508
S372,F,2015-05-28,12:01:26,291277.7,4177111,Ca,37.717496,-119.368092
S344,F,2015-05-28,16:00:00,293072,4176896,Ca,37.715967,-119.347689
S349,M,2015-05-28,16:00:00,290999,4177913,Ca,37.724655,-119.371482
S365,F,2015-05-28,16:00:00,291934,4176660,Ca,37.713584,-119.360523
S366,F,2015-05-28,16:00:00,293064,4176900,Ca,37.716001,-119.347781
S367,F,2015-05-28,16:00:00,293077,4176900,Ca,37.716004,-119.347634
S370,F,2015-05-28,16:00:00,291355,4177173,Ca,37.718072,-119.367234
S367,F,2015-05-28,20:00:00,293047,4176968,Ca,37.71661,-119.347993
S344,F,2015-05-29,0:00:00,293049,4176968,Ca,37.71661,-119.347971
S349,M,2015-05-29,0:00:00,291105,4178133,Ca,37.726661,-119.370344
S365,F,2015-05-29,0:00:00,291966,4176578,Ca,37.712853,-119.360137
S366,F,2015-05-29,0:00:00,293037,4176949,Ca,37.716437,-119.348101
S367,F,2015-05-29,0:00:00,293036,4176955,Ca,37.71649,-119.348114
S370,F,2015-05-29,0:00:00,291440,4177309,Ca,37.719316,-119.366309
S371,F,2015-05-29,0:00:32,293419.6,4176067,Ca,37.70858,-119.343513
S372,F,2015-05-29,0:00:32,291432.8,4177304,Ca,37.71927,-119.366389
S373,F,2015-05-29,0:00:32,291975.8,4176595,Ca,37.713008,-119.36003
S375,F,2015-05-29,0:00:32,293034.4,4176952,Ca,37.716463,-119.348131
S295,M,2015-05-29,0:01:03,291102.6,4178132,Ca,37.726651,-119.370371
S367,F,2015-05-29,4:00:00,293063,4176928,Ca,37.716253,-119.3478
S344,F,2015-05-29,8:00:00,293067,4176951,Ca,37.716461,-119.347762
S349,M,2015-05-29,8:00:00,291168,4178140,Ca,37.726738,-119.369631
S365,F,2015-05-29,8:00:00,291959,4176609,Ca,37.71313,-119.360225
S366,F,2015-05-29,8:00:00,293071,4176939,Ca,37.716354,-119.347713
S367,F,2015-05-29,8:00:00,293094,4176939,Ca,37.716359,-119.347452
S370,F,2015-05-29,8:00:00,291474,4177388,Ca,37.720036,-119.365946
S367,F,2015-05-29,12:00:00,293442,4177014,Ca,37.717113,-119.343528
S371,F,2015-05-29,12:00:57,292549.4,4176968,Ca,37.716497,-119.353634
S295,M,2015-05-29,12:01:03,291365.4,4177833,Ca,37.724018,-119.367305
S373,F,2015-05-29,12:01:53,291775.5,4176841,Ca,37.715178,-119.362372
S375,F,2015-05-29,12:01:55,293376.9,4177040,Ca,37.717333,-119.344274
S372,F,2015-05-29,12:02:27,291596.1,4177428,Ca,37.720424,-119.364573
S344,F,2015-05-29,16:00:00,293071,4176988,Ca,37.716795,-119.347727
S349,M,2015-05-29,16:00:00,291619,4177585,Ca,37.721843,-119.364359
S365,F,2015-05-29,16:00:00,291822,4176694,Ca,37.713865,-119.361802
S366,F,2015-05-29,16:00:00,293075,4176993,Ca,37.716841,-119.347683
S367,F,2015-05-29,16:00:00,293072,4176988,Ca,37.716796,-119.347715
S370,F,2015-05-29,16:00:00,291604,4177438,Ca,37.720515,-119.364487
S367,F,2015-05-29,20:00:00,293062,4176943,Ca,37.716388,-119.347816
S344,F,2015-05-30,0:00:00,293056,4176974,Ca,37.716666,-119.347893
S349,M,2015-05-30,0:00:00,291537,4177597,Ca,37.721932,-119.365292
S365,F,2015-05-30,0:00:00,291974,4176593,Ca,37.71299,-119.36005
S366,F,2015-05-30,0:00:00,293055,4176958,Ca,37.716522,-119.3479
S367,F,2015-05-30,0:00:00,293057,4176971,Ca,37.716639,-119.347881
S370,F,2015-05-30,0:00:00,291590,4177385,Ca,37.720035,-119.36463
S375,F,2015-05-30,0:00:32,293056.1,4176967,Ca,37.716603,-119.34789
S371,F,2015-05-30,0:00:33,293173.5,4176144,Ca,37.709218,-119.346325
S372,F,2015-05-30,0:00:33,291598.5,4177387,Ca,37.720055,-119.364534
S373,F,2015-05-30,0:00:33,291972,4176590,Ca,37.712962,-119.360072
S367,F,2015-05-30,4:00:00,293071,4176960,Ca,37.716543,-119.347719
S344,F,2015-05-30,8:00:00,293058,4176959,Ca,37.716531,-119.347866
S349,M,2015-05-30,8:00:00,291678,4177700,Ca,37.722892,-119.363723
S365,F,2015-05-30,8:00:00,291999,4176661,Ca,37.713608,-119.359786
S366,F,2015-05-30,8:00:00,293052,4176945,Ca,37.716404,-119.34793
S367,F,2015-05-30,8:00:00,293058,4176957,Ca,37.716513,-119.347865
S370,F,2015-05-30,8:00:00,291635,4177479,Ca,37.720892,-119.364147
S367,F,2015-05-30,12:00:00,293354,4177533,Ca,37.721767,-119.344673
S372,F,2015-05-30,12:01:03,291262.6,4177171,Ca,37.718033,-119.368281
S375,F,2015-05-30,12:01:04,293346,4177531,Ca,37.721748,-119.344763
S373,F,2015-05-30,12:01:33,291673.8,4176705,Ca,37.71393,-119.363485
S295,M,2015-05-30,12:01:40,291849.4,4177297,Ca,37.719301,-119.361664
S371,F,2015-05-30,12:02:32,292021.3,4178311,Ca,37.728472,-119.360005
S344,F,2015-05-30,16:00:00,294673,4178759,Ca,37.733105,-119.330065
S349,M,2015-05-30,16:00:00,291927,4177142,Ca,37.717923,-119.36074
S365,F,2015-05-30,16:00:00,291588,4176732,Ca,37.714154,-119.364466
S366,F,2015-05-30,16:00:00,294669,4178762,Ca,37.733131,-119.330111
S367,F,2015-05-30,16:00:00,294668,4178756,Ca,37.733077,-119.330121
S367,F,2015-05-30,20:00:00,294497,4178533,Ca,37.73103,-119.331997
S344,F,2015-05-31,0:00:00,294490,4178553,Ca,37.731209,-119.332082
S349,M,2015-05-31,0:00:00,291721,4177154,Ca,37.717984,-119.363079
S365,F,2015-05-31,0:00:00,291619,4176772,Ca,37.714521,-119.364126
S366,F,2015-05-31,0:00:00,294496,4178555,Ca,37.731228,-119.332014
S367,F,2015-05-31,0:00:00,294495,4178544,Ca,37.731129,-119.332023
S370,F,2015-05-31,0:00:00,291369,4177170,Ca,37.718048,-119.367074
S372,F,2015-05-31,0:00:32,291389,4177178,Ca,37.718125,-119.36685
S375,F,2015-05-31,0:00:32,294496.1,4178555,Ca,37.731228,-119.332013
S295,M,2015-05-31,0:00:33,291704.5,4177147,Ca,37.717918,-119.363264
S371,F,2015-05-31,0:00:33,293335.6,4176092,Ca,37.708786,-119.344473
S373,F,2015-05-31,0:01:03,291612.9,4176763,Ca,37.714439,-119.364192
S367,F,2015-05-31,4:00:00,294498,4178550,Ca,37.731184,-119.33199
S344,F,2015-05-31,8:00:00,294507,4178582,Ca,37.731474,-119.331897
S349,M,2015-05-31,8:00:00,291744,4177490,Ca,37.721016,-119.362914
S365,F,2015-05-31,8:00:00,291595,4176737,Ca,37.7142,-119.364388
S366,F,2015-05-31,8:00:00,294508,4178578,Ca,37.731438,-119.331885
S367,F,2015-05-31,8:00:00,294508,4178577,Ca,37.731429,-119.331885
S370,F,2015-05-31,8:00:00,291367,4176997,Ca,37.71649,-119.367047
S367,F,2015-05-31,12:00:00,294598,4179311,Ca,37.73806,-119.331071
S295,M,2015-05-31,12:00:32,291732.5,4177463,Ca,37.72077,-119.363037
S375,F,2015-05-31,12:00:57,294585,4179261,Ca,37.737606,-119.331205
S372,F,2015-05-31,12:00:59,291487.2,4176818,Ca,37.714905,-119.365633
S373,F,2015-05-31,12:01:03,291764.8,4176908,Ca,37.715779,-119.362512
S371,F,2015-05-31,12:02:21,293954.8,4175825,Ca,37.706521,-119.337378
S344,F,2015-05-31,16:00:00,293724,4179953,Ca,37.743645,-119.341165
S349,M,2015-05-31,16:00:00,291852,4177047,Ca,37.717051,-119.361563
S365,F,2015-05-31,16:00:00,291692,4176747,Ca,37.714313,-119.363291
S366,F,2015-05-31,16:00:00,293727,4179952,Ca,37.743636,-119.341131
S367,F,2015-05-31,16:00:00,293726,4179948,Ca,37.7436,-119.341141
S370,F,2015-05-31,16:00:00,292260,4176292,Ca,37.710344,-119.356722
S367,F,2015-05-31,20:00:00,293815,4179850,Ca,37.742738,-119.340104
S344,F,2015-06-01,0:00:00,293817,4179846,Ca,37.742702,-119.34008
S349,M,2015-06-01,0:00:00,291698,4177140,Ca,37.717853,-119.363336
S365,F,2015-06-01,0:00:00,291616,4176773,Ca,37.714529,-119.36416
S366,F,2015-06-01,0:00:00,293813,4179848,Ca,37.742719,-119.340126
S367,F,2015-06-01,0:00:00,293827,4179843,Ca,37.742677,-119.339966
S370,F,2015-06-01,0:00:00,292279,4176039,Ca,37.70807,-119.356435
S295,M,2015-06-01,0:00:32,291709.4,4177155,Ca,37.717991,-119.363211
S373,F,2015-06-01,0:00:32,291618.8,4176772,Ca,37.714521,-119.364128
S371,F,2015-06-01,0:00:33,293433.6,4176051,Ca,37.708439,-119.34335
S375,F,2015-06-01,0:00:33,293820.1,4179843,Ca,37.742676,-119.340044
S367,F,2015-06-01,4:00:00,293815,4179843,Ca,37.742675,-119.340102
S344,F,2015-06-01,8:00:00,293834,4179712,Ca,37.741499,-119.339849
S349,M,2015-06-01,8:00:00,291923,4177288,Ca,37.719237,-119.360827
S365,F,2015-06-01,8:00:00,291603,4176731,Ca,37.714148,-119.364296
S366,F,2015-06-01,8:00:00,293842,4179670,Ca,37.741123,-119.339746
S367,F,2015-06-01,8:00:00,293841,4179721,Ca,37.741582,-119.339772
S367,F,2015-06-01,12:00:00,293781,4179884,Ca,37.743036,-119.340499
S371,F,2015-06-01,12:00:32,293418.8,4176081,Ca,37.708706,-119.343526
S372,F,2015-06-01,12:00:32,292273.4,4176043,Ca,37.708105,-119.356499
S373,F,2015-06-01,12:00:32,291715.8,4176846,Ca,37.71521,-119.36305
S375,F,2015-06-01,12:00:33,293777.7,4179881,Ca,37.743009,-119.340536
S295,M,2015-06-01,12:00:57,293521,4177470,Ca,37.721238,-119.342762
S344,F,2015-06-01,16:00:00,294002,4181057,Ca,37.75365,-119.338325
S349,M,2015-06-01,16:00:00,292900,4176558,Ca,37.712884,-119.349543
S365,F,2015-06-01,16:00:00,291984,4176457,Ca,37.711767,-119.359898
S366,F,2015-06-01,16:00:00,294000,4181057,Ca,37.753649,-119.338348
S367,F,2015-06-01,16:00:00,294002,4181056,Ca,37.753641,-119.338325
S370,F,2015-06-01,16:00:00,292277,4176040,Ca,37.708078,-119.356458
S367,F,2015-06-01,20:00:00,293966,4180894,Ca,37.752174,-119.338687
S344,F,2015-06-02,0:00:00,293967,4180897,Ca,37.752201,-119.338677
S349,M,2015-06-02,0:00:00,292880,4176268,Ca,37.710268,-119.349687
S365,F,2015-06-02,0:00:00,291976,4176593,Ca,37.71299,-119.360028
S366,F,2015-06-02,0:00:00,293964,4180895,Ca,37.752182,-119.33871
S367,F,2015-06-02,0:00:00,293963,4180897,Ca,37.7522,-119.338722
S370,F,2015-06-02,0:00:00,292366,4175964,Ca,37.707414,-119.355427
S371,F,2015-06-02,0:00:32,293421.3,4176069,Ca,37.708598,-119.343495
S373,F,2015-06-02,0:00:32,291969.5,4176593,Ca,37.712989,-119.360101
S375,F,2015-06-02,0:00:33,293962.6,4180894,Ca,37.752173,-119.338726
S295,M,2015-06-02,0:01:02,292861.6,4176271,Ca,37.710291,-119.349897
S372,F,2015-06-02,0:01:39,292416.2,4175972,Ca,37.707497,-119.354861
S367,F,2015-06-02,4:00:00,293964,4180760,Ca,37.750967,-119.338672
S344,F,2015-06-02,8:00:00,294187,4180985,Ca,37.753043,-119.336206
S349,M,2015-06-02,8:00:00,293173,4176219,Ca,37.709893,-119.346352
S365,F,2015-06-02,8:00:00,291768,4176851,Ca,37.715266,-119.362459
S366,F,2015-06-02,8:00:00,294235,4180948,Ca,37.752721,-119.335651
S367,F,2015-06-02,8:00:00,294234,4180951,Ca,37.752747,-119.335664
S370,F,2015-06-02,8:00:00,292383,4176017,Ca,37.707895,-119.35525
S367,F,2015-06-02,12:00:00,294187,4181070,Ca,37.753809,-119.33623
S371,F,2015-06-02,12:00:32,293417.8,4176068,Ca,37.708588,-119.343534
S372,F,2015-06-02,12:00:32,292324.4,4176072,Ca,37.708377,-119.355929
S375,F,2015-06-02,12:00:32,294180.7,4181113,Ca,37.754194,-119.336314
S295,M,2015-06-02,12:00:34,293121,4176306,Ca,37.710665,-119.346966
S373,F,2015-06-02,12:01:22,291980.1,4176525,Ca,37.712379,-119.359962
S344,F,2015-06-02,16:00:00,294030,4180946,Ca,37.752656,-119.337976
S349,M,2015-06-02,16:00:00,292935,4176303,Ca,37.710596,-119.349074
S366,F,2015-06-02,16:00:00,294028,4180942,Ca,37.75262,-119.337998
S367,F,2015-06-02,16:00:00,294018,4180930,Ca,37.75251,-119.338108
S370,F,2015-06-02,16:00:00,292389,4176009,Ca,37.707825,-119.355179
S367,F,2015-06-02,20:00:00,293973,4180914,Ca,37.752355,-119.338613
S344,F,2015-06-03,0:00:00,293976,4180913,Ca,37.752347,-119.338579
S349,M,2015-06-03,0:00:00,293090,4176135,Ca,37.709118,-119.347269
S365,F,2015-06-03,0:00:00,292081,4176508,Ca,37.712249,-119.358813
S366,F,2015-06-03,0:00:00,293973,4180912,Ca,37.752337,-119.338613
S367,F,2015-06-03,0:00:00,294008,4180898,Ca,37.752219,-119.338212
S370,F,2015-06-03,0:00:00,292448,4176037,Ca,37.70809,-119.354518
S295,M,2015-06-03,0:00:32,293101,4176145,Ca,37.70921,-119.347147
S372,F,2015-06-03,0:00:32,292451.4,4176043,Ca,37.708145,-119.354482
S373,F,2015-06-03,0:00:32,292073.2,4176517,Ca,37.712328,-119.358904
S375,F,2015-06-03,0:00:33,293974.9,4180908,Ca,37.752302,-119.33859
S371,F,2015-06-03,0:01:01,293381.3,4176112,Ca,37.708976,-119.34396
S367,F,2015-06-03,4:00:00,293967,4180884,Ca,37.752084,-119.338673
S344,F,2015-06-03,8:00:00,294315,4181478,Ca,37.757512,-119.334894
S349,M,2015-06-03,8:00:00,293025,4176223,Ca,37.709896,-119.348031
S365,F,2015-06-03,8:00:00,292210,4176511,Ca,37.712305,-119.357352
S366,F,2015-06-03,8:00:00,294312,4181477,Ca,37.757502,-119.334928
S367,F,2015-06-03,8:00:00,294311,4181478,Ca,37.757511,-119.334939
S370,F,2015-06-03,8:00:00,292937,4175895,Ca,37.706922,-119.348935
S367,F,2015-06-03,12:00:00,294313,4181476,Ca,37.757493,-119.334916
S295,M,2015-06-03,12:00:32,292812.3,4176277,Ca,37.710334,-119.350457
S371,F,2015-06-03,12:00:32,293412.7,4176069,Ca,37.708596,-119.343592
S372,F,2015-06-03,12:00:32,292886.3,4175853,Ca,37.706532,-119.349498
S373,F,2015-06-03,12:00:32,292258.7,4176588,Ca,37.713009,-119.356822
S375,F,2015-06-03,12:00:33,294326.7,4181475,Ca,37.757487,-119.334761
S344,F,2015-06-03,16:00:00,294970,4181500,Ca,37.757857,-119.32747
S349,M,2015-06-03,16:00:00,293460,4175941,Ca,37.707454,-119.34302
S365,F,2015-06-03,16:00:00,292397,4176620,Ca,37.713329,-119.355263
S366,F,2015-06-03,16:00:00,294965,4181497,Ca,37.757829,-119.327526
S367,F,2015-06-03,16:00:00,294969,4181502,Ca,37.757875,-119.327482
S370,F,2015-06-03,16:00:00,292422,4176002,Ca,37.707769,-119.354803
S367,F,2015-06-03,20:00:00,294740,4181763,Ca,37.760174,-119.330154
S344,F,2015-06-04,0:00:00,294775,4181750,Ca,37.760065,-119.329753
S349,M,2015-06-04,0:00:00,293438,4175956,Ca,37.707584,-119.343273
S365,F,2015-06-04,0:00:00,292354,4176375,Ca,37.711113,-119.35568
S366,F,2015-06-04,0:00:00,294771,4181749,Ca,37.760055,-119.329798
S367,F,2015-06-04,0:00:00,294777,4181742,Ca,37.759993,-119.329728
S370,F,2015-06-04,0:00:00,292489,4176038,Ca,37.708108,-119.354054
S373,F,2015-06-04,0:00:32,292352.3,4176365,Ca,37.711022,-119.355697
S375,F,2015-06-04,0:00:33,294776.6,4181749,Ca,37.760056,-119.329735
S371,F,2015-06-04,0:00:52,293415.6,4175792,Ca,37.706102,-119.343481
S295,M,2015-06-04,0:01:54,292952,4176107,Ca,37.708834,-119.348825
S367,F,2015-06-04,4:00:00,294782,4181744,Ca,37.760012,-119.329672
S344,F,2015-06-04,8:00:00,294769,4181685,Ca,37.759478,-119.329803
S349,M,2015-06-04,8:00:00,293210,4177166,Ca,37.71843,-119.346202
S365,F,2015-06-04,8:00:00,292328,4176257,Ca,37.710044,-119.355941
S366,F,2015-06-04,8:00:00,294773,4181668,Ca,37.759326,-119.329753
S367,F,2015-06-04,8:00:00,294774,4181677,Ca,37.759407,-119.329744
S370,F,2015-06-04,8:00:00,292312,4176264,Ca,37.710104,-119.356125
S367,F,2015-06-04,12:00:00,294956,4181524,Ca,37.75807,-119.327636
S371,F,2015-06-04,12:00:32,293414.9,4176069,Ca,37.708597,-119.343567
S375,F,2015-06-04,12:00:32,294944.3,4181519,Ca,37.758022,-119.327767
S372,F,2015-06-04,12:00:33,292418.4,4176477,Ca,37.712046,-119.354979
S373,F,2015-06-04,12:00:33,292411.7,4176488,Ca,37.712143,-119.355059
S295,M,2015-06-04,12:01:03,293051.7,4176098,Ca,37.708776,-119.347693
S344,F,2015-06-04,16:00:00,294710,4181754,Ca,37.760086,-119.330492
S349,M,2015-06-04,16:00:00,292299,4176846,Ca,37.715342,-119.356438
S365,F,2015-06-04,16:00:00,292399,4176270,Ca,37.710177,-119.35514
S366,F,2015-06-04,16:00:00,294714,4181740,Ca,37.759961,-119.330442
S367,F,2015-06-04,16:00:00,294735,4181793,Ca,37.760443,-119.330219
S370,F,2015-06-04,16:00:00,292398,4176283,Ca,37.710294,-119.355155
S367,F,2015-06-04,20:00:00,294777,4181777,Ca,37.760308,-119.329738
S344,F,2015-06-05,0:00:00,294781,4181752,Ca,37.760084,-119.329686
S349,M,2015-06-05,0:00:00,292937,4176138,Ca,37.70911,-119.349004
S365,F,2015-06-05,0:00:00,292311,4176246,Ca,37.709941,-119.356131
S366,F,2015-06-05,0:00:00,294779,4181737,Ca,37.759948,-119.329704
S367,F,2015-06-05,0:00:00,294762,4181749,Ca,37.760053,-119.3299
S370,F,2015-06-05,0:00:00,292307,4176245,Ca,37.709931,-119.356176
S371,F,2015-06-05,0:00:33,293426.4,4176054,Ca,37.708464,-119.343433
S372,F,2015-06-05,0:00:33,292329.8,4176243,Ca,37.709918,-119.355917
S295,M,2015-06-05,0:00:51,292939.1,4176130,Ca,37.709039,-119.348978
S373,F,2015-06-05,0:00:57,292316.7,4176254,Ca,37.710015,-119.356069
S375,F,2015-06-05,0:01:03,294766.5,4181752,Ca,37.760081,-119.32985
S367,F,2015-06-05,4:00:00,294794,4181742,Ca,37.759997,-119.329535
S344,F,2015-06-05,8:00:00,294770,4181710,Ca,37.759703,-119.329798
S349,M,2015-06-05,8:00:00,292987,4176157,Ca,37.709293,-119.348443
S365,F,2015-06-05,8:00:00,292365,4176255,Ca,37.710035,-119.355521
S366,F,2015-06-05,8:00:00,294768,4181707,Ca,37.759676,-119.32982
S367,F,2015-06-05,8:00:00,294768,4181702,Ca,37.759631,-119.329819
S370,F,2015-06-05,8:00:00,292388,4176248,Ca,37.709977,-119.355259
S367,F,2015-06-05,12:00:00,294727,4181758,Ca,37.760126,-119.3303
S375,F,2015-06-05,12:00:32,294681.4,4181742,Ca,37.759971,-119.330812
S371,F,2015-06-05,12:00:33,293415.1,4176069,Ca,37.708597,-119.343565
